from,to,distance,accessible
room_gf_124,corridor_gf_61,52.58,true
corridor_gf_61,room_gf_124,52.58,true
room_gf_124,corridor_gf_62,53.04,true
corridor_gf_62,room_gf_124,53.04,true
room_gf_124,corridor_gf_25,138.75,true
corridor_gf_25,room_gf_124,138.75,true
room_gf_124,corridor_gf_48,169.71,true
corridor_gf_48,room_gf_124,169.71,true
room_gf_124,corridor_gf_27,181.69,true
corridor_gf_27,room_gf_124,181.69,true
room_gf_124,corridor_gf_50,183.25,true
corridor_gf_50,room_gf_124,183.25,true
entrance_1,corridor_gf_62,25.85,true
corridor_gf_62,entrance_1,25.85,true
entrance_1,corridor_gf_16,32.06,true
corridor_gf_16,entrance_1,32.06,true
entrance_1,corridor_gf_61,34.97,true
corridor_gf_61,entrance_1,34.97,true
entrance_1,corridor_gf_63,40.0,true
corridor_gf_63,entrance_1,40.0,true
entrance_2,corridor_gf_20,23.67,true
corridor_gf_20,entrance_2,23.67,true
entrance_3,corridor_gf_36,15.66,true
corridor_gf_36,entrance_3,15.66,true
entrance_3,corridor_gf_27,25.42,true
corridor_gf_27,entrance_3,25.42,true
entrance_3,corridor_gf_37,33.15,true
corridor_gf_37,entrance_3,33.15,true
entrance_3,corridor_gf_26,80.85,true
corridor_gf_26,entrance_3,80.85,true
entrance_3,corridor_gf_41,87.16,true
corridor_gf_41,entrance_3,87.16,true
entrance_4,corridor_gf_1,24.91,true
corridor_gf_1,entrance_4,24.91,true
entrance_4,corridor_gf_40,51.8,true
corridor_gf_40,entrance_4,51.8,true
entrance_5,corridor_gf_42,118.74,true
corridor_gf_42,entrance_5,118.74,true
entrance_17,corridor_gf_41,25.25,true
corridor_gf_41,entrance_17,25.25,true
entrance_17,corridor_gf_29,43.79,true
corridor_gf_29,entrance_17,43.79,true
entrance_17,corridor_gf_36,73.85,true
corridor_gf_36,entrance_17,73.85,true
entrance_17,corridor_gf_27,85.55,true
corridor_gf_27,entrance_17,85.55,true
entrance_17,corridor_gf_42,178.35,true
corridor_gf_42,entrance_17,178.35,true
entrance_16,corridor_gf_10,22.32,true
corridor_gf_10,entrance_16,22.32,true
entrance_16,corridor_gf_42,41.39,true
corridor_gf_42,entrance_16,41.39,true
entrance_16,corridor_gf_54,44.7,true
corridor_gf_54,entrance_16,44.7,true
entrance_15,corridor_gf_11,10.93,true
corridor_gf_11,entrance_15,10.93,true
entrance_9,corridor_gf_12,6.14,true
corridor_gf_12,entrance_9,6.14,true
entrance_9,corridor_gf_56,35.99,true
corridor_gf_56,entrance_9,35.99,true
entrance_9,corridor_gf_57,52.51,true
corridor_gf_57,entrance_9,52.51,true
entrance_9,corridor_gf_13,67.63,true
corridor_gf_13,entrance_9,67.63,true
entrance_9,corridor_gf_42,128.52,true
corridor_gf_42,entrance_9,128.52,true
entrance_10,corridor_gf_18,5.05,true
corridor_gf_18,entrance_10,5.05,true
entrance_10,corridor_gf_19,18.02,true
corridor_gf_19,entrance_10,18.02,true
entrance_10,corridor_gf_68,20.68,true
corridor_gf_68,entrance_10,20.68,true
entrance_10,corridor_gf_67,40.44,true
corridor_gf_67,entrance_10,40.44,true
entrance_10,corridor_gf_17,59.8,true
corridor_gf_17,entrance_10,59.8,true
room_gf_125,corridor_gf_23,73.3,true
corridor_gf_23,room_gf_125,73.3,true
room_gf_126,corridor_gf_36,30.56,true
corridor_gf_36,room_gf_126,30.56,true
room_gf_126,corridor_gf_34,39.66,true
corridor_gf_34,room_gf_126,39.66,true
room_gf_126,corridor_gf_41,46.45,true
corridor_gf_41,room_gf_126,46.45,true
room_gf_126,corridor_gf_27,47.18,true
corridor_gf_27,room_gf_126,47.18,true
room_gf_126,corridor_gf_26,70.12,true
corridor_gf_26,room_gf_126,70.12,true
room_gf_150,corridor_gf_2,11.74,true
corridor_gf_2,room_gf_150,11.74,true
corridor_gf_1,corridor_gf_2,47.52,true
corridor_gf_2,corridor_gf_1,47.52,true
corridor_gf_1,corridor_gf_40,27.41,true
corridor_gf_40,corridor_gf_1,27.41,true
corridor_gf_2,corridor_gf_3,69.58,true
corridor_gf_3,corridor_gf_2,69.58,true
corridor_gf_2,corridor_gf_100,113.59,true
corridor_gf_100,corridor_gf_2,113.59,true
corridor_gf_2,corridor_gf_5,154.25,true
corridor_gf_5,corridor_gf_2,154.25,true
corridor_gf_2,corridor_gf_6,226.73,true
corridor_gf_6,corridor_gf_2,226.73,true
corridor_gf_2,corridor_gf_24,106.23,true
corridor_gf_24,corridor_gf_2,106.23,true
corridor_gf_2,corridor_gf_30,171.24,true
corridor_gf_30,corridor_gf_2,171.24,true
corridor_gf_2,corridor_gf_31,185.7,true
corridor_gf_31,corridor_gf_2,185.7,true
corridor_gf_2,corridor_gf_32,206.07,true
corridor_gf_32,corridor_gf_2,206.07,true
corridor_gf_2,corridor_gf_34,84.79,true
corridor_gf_34,corridor_gf_2,84.79,true
corridor_gf_2,corridor_gf_37,58.48,true
corridor_gf_37,corridor_gf_2,58.48,true
corridor_gf_2,corridor_gf_38,37.11,true
corridor_gf_38,corridor_gf_2,37.11,true
corridor_gf_2,corridor_gf_39,18.77,true
corridor_gf_39,corridor_gf_2,18.77,true
corridor_gf_2,corridor_gf_40,20.5,true
corridor_gf_40,corridor_gf_2,20.5,true
corridor_gf_3,corridor_gf_100,44.02,true
corridor_gf_100,corridor_gf_3,44.02,true
corridor_gf_3,corridor_gf_5,84.69,true
corridor_gf_5,corridor_gf_3,84.69,true
corridor_gf_3,corridor_gf_6,157.18,true
corridor_gf_6,corridor_gf_3,157.18,true
corridor_gf_3,corridor_gf_25,98.91,true
corridor_gf_25,corridor_gf_3,98.91,true
corridor_gf_3,corridor_gf_27,56.15,true
corridor_gf_27,corridor_gf_3,56.15,true
corridor_gf_3,corridor_gf_28,23.42,true
corridor_gf_28,corridor_gf_3,23.42,true
corridor_gf_3,corridor_gf_30,101.68,true
corridor_gf_30,corridor_gf_3,101.68,true
corridor_gf_3,corridor_gf_31,116.15,true
corridor_gf_31,corridor_gf_3,116.15,true
corridor_gf_3,corridor_gf_32,136.52,true
corridor_gf_32,corridor_gf_3,136.52,true
corridor_gf_3,corridor_gf_34,15.22,true
corridor_gf_34,corridor_gf_3,15.22,true
corridor_gf_3,corridor_gf_37,11.09,true
corridor_gf_37,corridor_gf_3,11.09,true
corridor_gf_3,corridor_gf_38,32.49,true
corridor_gf_38,corridor_gf_3,32.49,true
corridor_gf_3,corridor_gf_39,50.94,true
corridor_gf_39,corridor_gf_3,50.94,true
corridor_gf_100,corridor_gf_5,40.77,true
corridor_gf_5,corridor_gf_100,40.77,true
corridor_gf_100,corridor_gf_6,113.23,true
corridor_gf_6,corridor_gf_100,113.23,true
corridor_gf_100,corridor_gf_30,57.74,true
corridor_gf_30,corridor_gf_100,57.74,true
corridor_gf_100,corridor_gf_31,72.2,true
corridor_gf_31,corridor_gf_100,72.2,true
corridor_gf_100,corridor_gf_32,92.57,true
corridor_gf_32,corridor_gf_100,92.57,true
corridor_gf_100,corridor_gf_34,28.8,true
corridor_gf_34,corridor_gf_100,28.8,true
corridor_gf_100,corridor_gf_37,55.11,true
corridor_gf_37,corridor_gf_100,55.11,true
corridor_gf_100,corridor_gf_38,76.49,true
corridor_gf_38,corridor_gf_100,76.49,true
corridor_gf_100,corridor_gf_39,94.93,true
corridor_gf_39,corridor_gf_100,94.93,true
corridor_gf_5,corridor_gf_6,72.49,true
corridor_gf_6,corridor_gf_5,72.49,true
corridor_gf_5,corridor_gf_160,98.79,true
corridor_gf_160,corridor_gf_5,98.79,true
corridor_gf_5,corridor_gf_29,12.79,true
corridor_gf_29,corridor_gf_5,12.79,true
corridor_gf_5,corridor_gf_30,16.99,true
corridor_gf_30,corridor_gf_5,16.99,true
corridor_gf_5,corridor_gf_31,31.46,true
corridor_gf_31,corridor_gf_5,31.46,true
corridor_gf_5,corridor_gf_32,51.82,true
corridor_gf_32,corridor_gf_5,51.82,true
corridor_gf_5,corridor_gf_34,69.51,true
corridor_gf_34,corridor_gf_5,69.51,true
corridor_gf_5,corridor_gf_37,95.78,true
corridor_gf_37,corridor_gf_5,95.78,true
corridor_gf_5,corridor_gf_38,117.18,true
corridor_gf_38,corridor_gf_5,117.18,true
corridor_gf_5,corridor_gf_39,135.63,true
corridor_gf_39,corridor_gf_5,135.63,true
corridor_gf_5,corridor_gf_41,55.9,true
corridor_gf_41,corridor_gf_5,55.9,true
corridor_gf_6,corridor_gf_7,44.91,true
corridor_gf_7,corridor_gf_6,44.91,true
corridor_gf_6,corridor_gf_30,55.5,true
corridor_gf_30,corridor_gf_6,55.5,true
corridor_gf_6,corridor_gf_31,41.03,true
corridor_gf_31,corridor_gf_6,41.03,true
corridor_gf_6,corridor_gf_32,20.66,true
corridor_gf_32,corridor_gf_6,20.66,true
corridor_gf_6,corridor_gf_33,18.48,true
corridor_gf_33,corridor_gf_6,18.48,true
corridor_gf_6,corridor_gf_34,142.0,true
corridor_gf_34,corridor_gf_6,142.0,true
corridor_gf_6,corridor_gf_37,168.27,true
corridor_gf_37,corridor_gf_6,168.27,true
corridor_gf_6,corridor_gf_38,189.67,true
corridor_gf_38,corridor_gf_6,189.67,true
corridor_gf_6,corridor_gf_39,208.12,true
corridor_gf_39,corridor_gf_6,208.12,true
corridor_gf_7,corridor_gf_33,26.54,true
corridor_gf_33,corridor_gf_7,26.54,true
corridor_gf_160,corridor_gf_9,87.59,true
corridor_gf_9,corridor_gf_160,87.59,true
corridor_gf_160,corridor_gf_13,158.43,true
corridor_gf_13,corridor_gf_160,158.43,true
corridor_gf_160,corridor_gf_150,133.42,true
corridor_gf_150,corridor_gf_160,133.42,true
corridor_gf_160,corridor_gf_25,79.89,true
corridor_gf_25,corridor_gf_160,79.89,true
corridor_gf_160,corridor_gf_26,39.71,true
corridor_gf_26,corridor_gf_160,39.71,true
corridor_gf_160,corridor_gf_29,111.06,true
corridor_gf_29,corridor_gf_160,111.06,true
corridor_gf_160,corridor_gf_41,42.96,true
corridor_gf_41,corridor_gf_160,42.96,true
corridor_gf_160,corridor_gf_43,101.86,true
corridor_gf_43,corridor_gf_160,101.86,true
corridor_gf_160,corridor_gf_44,120.31,true
corridor_gf_44,corridor_gf_160,120.31,true
corridor_gf_160,corridor_gf_45,141.42,true
corridor_gf_45,corridor_gf_160,141.42,true
corridor_gf_160,corridor_gf_48,22.59,true
corridor_gf_48,corridor_gf_160,22.59,true
corridor_gf_160,corridor_gf_50,43.15,true
corridor_gf_50,corridor_gf_160,43.15,true
corridor_gf_160,corridor_gf_51,63.22,true
corridor_gf_51,corridor_gf_160,63.22,true
corridor_gf_9,corridor_gf_10,57.28,true
corridor_gf_10,corridor_gf_9,57.28,true
corridor_gf_9,corridor_gf_16,182.86,true
corridor_gf_16,corridor_gf_9,182.86,true
corridor_gf_9,corridor_gf_24,253.28,true
corridor_gf_24,corridor_gf_9,253.28,true
corridor_gf_9,corridor_gf_25,167.45,true
corridor_gf_25,corridor_gf_9,167.45,true
corridor_gf_9,corridor_gf_26,127.27,true
corridor_gf_26,corridor_gf_9,127.27,true
corridor_gf_9,corridor_gf_48,65.1,true
corridor_gf_48,corridor_gf_9,65.1,true
corridor_gf_9,corridor_gf_50,44.45,true
corridor_gf_50,corridor_gf_9,44.45,true
corridor_gf_9,corridor_gf_51,24.37,true
corridor_gf_51,corridor_gf_9,24.37,true
corridor_gf_9,corridor_gf_52,17.46,true
corridor_gf_52,corridor_gf_9,17.46,true
corridor_gf_9,corridor_gf_53,34.45,true
corridor_gf_53,corridor_gf_9,34.45,true
corridor_gf_10,corridor_gf_11,42.04,true
corridor_gf_11,corridor_gf_10,42.04,true
corridor_gf_10,corridor_gf_42,63.71,true
corridor_gf_42,corridor_gf_10,63.71,true
corridor_gf_10,corridor_gf_52,39.82,true
corridor_gf_52,corridor_gf_10,39.82,true
corridor_gf_10,corridor_gf_53,22.91,true
corridor_gf_53,corridor_gf_10,22.91,true
corridor_gf_10,corridor_gf_54,23.01,true
corridor_gf_54,corridor_gf_10,23.01,true
corridor_gf_11,corridor_gf_54,19.28,true
corridor_gf_54,corridor_gf_11,19.28,true
corridor_gf_11,corridor_gf_55,22.74,true
corridor_gf_55,corridor_gf_11,22.74,true
corridor_gf_12,corridor_gf_13,61.5,true
corridor_gf_13,corridor_gf_12,61.5,true
corridor_gf_12,corridor_gf_55,14.43,true
corridor_gf_55,corridor_gf_12,14.43,true
corridor_gf_12,corridor_gf_56,29.93,true
corridor_gf_56,corridor_gf_12,29.93,true
corridor_gf_12,corridor_gf_57,46.43,true
corridor_gf_57,corridor_gf_12,46.43,true
corridor_gf_13,corridor_gf_150,76.02,true
corridor_gf_150,corridor_gf_13,76.02,true
corridor_gf_13,corridor_gf_15,174.17,true
corridor_gf_15,corridor_gf_13,174.17,true
corridor_gf_13,corridor_gf_16,127.97,true
corridor_gf_16,corridor_gf_13,127.97,true
corridor_gf_13,corridor_gf_17,251.07,true
corridor_gf_17,corridor_gf_13,251.07,true
corridor_gf_13,corridor_gf_56,31.86,true
corridor_gf_56,corridor_gf_13,31.86,true
corridor_gf_13,corridor_gf_57,15.55,true
corridor_gf_57,corridor_gf_13,15.55,true
corridor_gf_13,corridor_gf_58,25.09,true
corridor_gf_58,corridor_gf_13,25.09,true
corridor_gf_13,corridor_gf_59,44.73,true
corridor_gf_59,corridor_gf_13,44.73,true
corridor_gf_13,corridor_gf_60,61.7,true
corridor_gf_60,corridor_gf_13,61.7,true
corridor_gf_13,corridor_gf_61,113.51,true
corridor_gf_61,corridor_gf_13,113.51,true
corridor_gf_13,corridor_gf_63,147.17,true
corridor_gf_63,corridor_gf_13,147.17,true
corridor_gf_13,corridor_gf_64,189.23,true
corridor_gf_64,corridor_gf_13,189.23,true
corridor_gf_13,corridor_gf_65,209.89,true
corridor_gf_65,corridor_gf_13,209.89,true
corridor_gf_13,corridor_gf_66,228.93,true
corridor_gf_66,corridor_gf_13,228.93,true
corridor_gf_150,corridor_gf_15,98.17,true
corridor_gf_15,corridor_gf_150,98.17,true
corridor_gf_150,corridor_gf_16,51.96,true
corridor_gf_16,corridor_gf_150,51.96,true
corridor_gf_150,corridor_gf_17,175.06,true
corridor_gf_17,corridor_gf_150,175.06,true
corridor_gf_150,corridor_gf_41,176.31,true
corridor_gf_41,corridor_gf_150,176.31,true
corridor_gf_150,corridor_gf_57,91.05,true
corridor_gf_57,corridor_gf_150,91.05,true
corridor_gf_150,corridor_gf_58,50.92,true
corridor_gf_58,corridor_gf_150,50.92,true
corridor_gf_150,corridor_gf_59,31.29,true
corridor_gf_59,corridor_gf_150,31.29,true
corridor_gf_150,corridor_gf_60,14.33,true
corridor_gf_60,corridor_gf_150,14.33,true
corridor_gf_150,corridor_gf_61,37.49,true
corridor_gf_61,corridor_gf_150,37.49,true
corridor_gf_150,corridor_gf_63,71.17,true
corridor_gf_63,corridor_gf_150,71.17,true
corridor_gf_150,corridor_gf_64,113.21,true
corridor_gf_64,corridor_gf_150,113.21,true
corridor_gf_150,corridor_gf_65,133.88,true
corridor_gf_65,corridor_gf_150,133.88,true
corridor_gf_150,corridor_gf_66,152.92,true
corridor_gf_66,corridor_gf_150,152.92,true
corridor_gf_15,corridor_gf_16,46.24,true
corridor_gf_16,corridor_gf_15,46.24,true
corridor_gf_15,corridor_gf_17,76.9,true
corridor_gf_17,corridor_gf_15,76.9,true
corridor_gf_15,corridor_gf_25,131.58,true
corridor_gf_25,corridor_gf_15,131.58,true
corridor_gf_15,corridor_gf_27,174.61,true
corridor_gf_27,corridor_gf_15,174.61,true
corridor_gf_15,corridor_gf_35,212.9,true
corridor_gf_35,corridor_gf_15,212.9,true
corridor_gf_15,corridor_gf_58,149.08,true
corridor_gf_58,corridor_gf_15,149.08,true
corridor_gf_15,corridor_gf_59,129.46,true
corridor_gf_59,corridor_gf_15,129.46,true
corridor_gf_15,corridor_gf_60,112.48,true
corridor_gf_60,corridor_gf_15,112.48,true
corridor_gf_15,corridor_gf_61,60.68,true
corridor_gf_61,corridor_gf_15,60.68,true
corridor_gf_15,corridor_gf_63,27.01,true
corridor_gf_63,corridor_gf_15,27.01,true
corridor_gf_15,corridor_gf_64,15.08,true
corridor_gf_64,corridor_gf_15,15.08,true
corridor_gf_15,corridor_gf_65,35.74,true
corridor_gf_65,corridor_gf_15,35.74,true
corridor_gf_15,corridor_gf_66,54.78,true
corridor_gf_66,corridor_gf_15,54.78,true
corridor_gf_16,corridor_gf_17,123.11,true
corridor_gf_17,corridor_gf_16,123.11,true
corridor_gf_16,corridor_gf_22,135.46,true
corridor_gf_22,corridor_gf_16,135.46,true
corridor_gf_16,corridor_gf_57,142.97,true
corridor_gf_57,corridor_gf_16,142.97,true
corridor_gf_16,corridor_gf_58,102.88,true
corridor_gf_58,corridor_gf_16,102.88,true
corridor_gf_16,corridor_gf_59,83.25,true
corridor_gf_59,corridor_gf_16,83.25,true
corridor_gf_16,corridor_gf_60,66.28,true
corridor_gf_60,corridor_gf_16,66.28,true
corridor_gf_16,corridor_gf_61,14.47,true
corridor_gf_61,corridor_gf_16,14.47,true
corridor_gf_16,corridor_gf_62,18.09,true
corridor_gf_62,corridor_gf_16,18.09,true
corridor_gf_16,corridor_gf_63,19.32,true
corridor_gf_63,corridor_gf_16,19.32,true
corridor_gf_16,corridor_gf_64,61.26,true
corridor_gf_64,corridor_gf_16,61.26,true
corridor_gf_16,corridor_gf_65,81.92,true
corridor_gf_65,corridor_gf_16,81.92,true
corridor_gf_16,corridor_gf_66,100.96,true
corridor_gf_66,corridor_gf_16,100.96,true
corridor_gf_17,corridor_gf_18,55.39,true
corridor_gf_18,corridor_gf_17,55.39,true
corridor_gf_17,corridor_gf_58,225.98,true
corridor_gf_58,corridor_gf_17,225.98,true
corridor_gf_17,corridor_gf_59,206.35,true
corridor_gf_59,corridor_gf_17,206.35,true
corridor_gf_17,corridor_gf_60,189.37,true
corridor_gf_60,corridor_gf_17,189.37,true
corridor_gf_17,corridor_gf_61,137.57,true
corridor_gf_61,corridor_gf_17,137.57,true
corridor_gf_17,corridor_gf_63,103.92,true
corridor_gf_63,corridor_gf_17,103.92,true
corridor_gf_17,corridor_gf_64,61.85,true
corridor_gf_64,corridor_gf_17,61.85,true
corridor_gf_17,corridor_gf_65,41.19,true
corridor_gf_65,corridor_gf_17,41.19,true
corridor_gf_17,corridor_gf_66,22.16,true
corridor_gf_66,corridor_gf_17,22.16,true
corridor_gf_17,corridor_gf_67,19.49,true
corridor_gf_67,corridor_gf_17,19.49,true
corridor_gf_17,corridor_gf_68,39.44,true
corridor_gf_68,corridor_gf_17,39.44,true
corridor_gf_18,corridor_gf_19,20.05,true
corridor_gf_19,corridor_gf_18,20.05,true
corridor_gf_18,corridor_gf_67,35.95,true
corridor_gf_67,corridor_gf_18,35.95,true
corridor_gf_18,corridor_gf_68,16.02,true
corridor_gf_68,corridor_gf_18,16.02,true
corridor_gf_19,corridor_gf_20,46.21,true
corridor_gf_20,corridor_gf_19,46.21,true
corridor_gf_19,corridor_gf_21,62.45,true
corridor_gf_21,corridor_gf_19,62.45,true
corridor_gf_20,corridor_gf_22,61.7,true
corridor_gf_22,corridor_gf_20,61.7,true
corridor_gf_20,corridor_gf_23,19.8,true
corridor_gf_23,corridor_gf_20,19.8,true
corridor_gf_22,corridor_gf_24,46.55,true
corridor_gf_24,corridor_gf_22,46.55,true
corridor_gf_23,corridor_gf_24,54.01,true
corridor_gf_24,corridor_gf_23,54.01,true
corridor_gf_23,corridor_gf_46,37.69,true
corridor_gf_46,corridor_gf_23,37.69,true
corridor_gf_23,corridor_gf_47,17.69,true
corridor_gf_47,corridor_gf_23,17.69,true
corridor_gf_24,corridor_gf_25,85.96,true
corridor_gf_25,corridor_gf_24,85.96,true
corridor_gf_24,corridor_gf_26,126.11,true
corridor_gf_26,corridor_gf_24,126.11,true
corridor_gf_24,corridor_gf_43,63.95,true
corridor_gf_43,corridor_gf_24,63.95,true
corridor_gf_24,corridor_gf_44,45.52,true
corridor_gf_44,corridor_gf_24,45.52,true
corridor_gf_24,corridor_gf_45,24.44,true
corridor_gf_45,corridor_gf_24,24.44,true
corridor_gf_24,corridor_gf_46,16.39,true
corridor_gf_46,corridor_gf_24,16.39,true
corridor_gf_24,corridor_gf_47,36.59,true
corridor_gf_47,corridor_gf_24,36.59,true
corridor_gf_24,corridor_gf_62,197.26,true
corridor_gf_62,corridor_gf_24,197.26,true
corridor_gf_25,corridor_gf_26,40.18,true
corridor_gf_26,corridor_gf_25,40.18,true
corridor_gf_25,corridor_gf_27,43.03,true
corridor_gf_27,corridor_gf_25,43.03,true
corridor_gf_25,corridor_gf_28,122.21,true
corridor_gf_28,corridor_gf_25,122.21,true
corridor_gf_25,corridor_gf_35,81.32,true
corridor_gf_35,corridor_gf_25,81.32,true
corridor_gf_25,corridor_gf_43,22.03,true
corridor_gf_43,corridor_gf_25,22.03,true
corridor_gf_25,corridor_gf_44,40.44,true
corridor_gf_44,corridor_gf_25,40.44,true
corridor_gf_25,corridor_gf_45,61.54,true
corridor_gf_45,corridor_gf_25,61.54,true
corridor_gf_25,corridor_gf_50,123.01,true
corridor_gf_50,corridor_gf_25,123.01,true
corridor_gf_25,corridor_gf_51,143.08,true
corridor_gf_51,corridor_gf_25,143.08,true
corridor_gf_25,corridor_gf_63,132.52,true
corridor_gf_63,corridor_gf_25,132.52,true
corridor_gf_26,corridor_gf_27,57.02,true
corridor_gf_27,corridor_gf_26,57.02,true
corridor_gf_26,corridor_gf_36,76.37,true
corridor_gf_36,corridor_gf_26,76.37,true
corridor_gf_26,corridor_gf_41,58.2,true
corridor_gf_41,corridor_gf_26,58.2,true
corridor_gf_26,corridor_gf_43,62.16,true
corridor_gf_43,corridor_gf_26,62.16,true
corridor_gf_26,corridor_gf_44,80.6,true
corridor_gf_44,corridor_gf_26,80.6,true
corridor_gf_26,corridor_gf_45,101.71,true
corridor_gf_45,corridor_gf_26,101.71,true
corridor_gf_26,corridor_gf_50,82.83,true
corridor_gf_50,corridor_gf_26,82.83,true
corridor_gf_26,corridor_gf_51,102.91,true
corridor_gf_51,corridor_gf_26,102.91,true
corridor_gf_27,corridor_gf_28,79.32,true
corridor_gf_28,corridor_gf_27,79.32,true
corridor_gf_27,corridor_gf_35,38.29,true
corridor_gf_35,corridor_gf_27,38.29,true
corridor_gf_27,corridor_gf_41,76.46,true
corridor_gf_41,corridor_gf_27,76.46,true
corridor_gf_28,corridor_gf_35,41.27,true
corridor_gf_35,corridor_gf_28,41.27,true
corridor_gf_29,corridor_gf_41,68.11,true
corridor_gf_41,corridor_gf_29,68.11,true
corridor_gf_30,corridor_gf_31,14.47,true
corridor_gf_31,corridor_gf_30,14.47,true
corridor_gf_30,corridor_gf_32,34.84,true
corridor_gf_32,corridor_gf_30,34.84,true
corridor_gf_30,corridor_gf_34,86.5,true
corridor_gf_34,corridor_gf_30,86.5,true
corridor_gf_30,corridor_gf_37,112.77,true
corridor_gf_37,corridor_gf_30,112.77,true
corridor_gf_30,corridor_gf_38,134.17,true
corridor_gf_38,corridor_gf_30,134.17,true
corridor_gf_30,corridor_gf_39,152.62,true
corridor_gf_39,corridor_gf_30,152.62,true
corridor_gf_31,corridor_gf_32,20.37,true
corridor_gf_32,corridor_gf_31,20.37,true
corridor_gf_31,corridor_gf_33,58.91,true
corridor_gf_33,corridor_gf_31,58.91,true
corridor_gf_31,corridor_gf_34,100.96,true
corridor_gf_34,corridor_gf_31,100.96,true
corridor_gf_31,corridor_gf_37,127.24,true
corridor_gf_37,corridor_gf_31,127.24,true
corridor_gf_31,corridor_gf_38,148.64,true
corridor_gf_38,corridor_gf_31,148.64,true
corridor_gf_31,corridor_gf_39,167.09,true
corridor_gf_39,corridor_gf_31,167.09,true
corridor_gf_32,corridor_gf_33,38.64,true
corridor_gf_33,corridor_gf_32,38.64,true
corridor_gf_32,corridor_gf_34,121.33,true
corridor_gf_34,corridor_gf_32,121.33,true
corridor_gf_32,corridor_gf_37,147.6,true
corridor_gf_37,corridor_gf_32,147.6,true
corridor_gf_32,corridor_gf_38,169.0,true
corridor_gf_38,corridor_gf_32,169.0,true
corridor_gf_32,corridor_gf_39,187.45,true
corridor_gf_39,corridor_gf_32,187.45,true
corridor_gf_34,corridor_gf_37,26.31,true
corridor_gf_37,corridor_gf_34,26.31,true
corridor_gf_34,corridor_gf_38,47.69,true
corridor_gf_38,corridor_gf_34,47.69,true
corridor_gf_34,corridor_gf_39,66.13,true
corridor_gf_39,corridor_gf_34,66.13,true
corridor_gf_34,corridor_gf_48,134.26,true
corridor_gf_48,corridor_gf_34,134.26,true
corridor_gf_34,corridor_gf_62,244.55,true
corridor_gf_62,corridor_gf_34,244.55,true
corridor_gf_34,corridor_gf_63,229.01,true
corridor_gf_63,corridor_gf_34,229.01,true
corridor_gf_35,corridor_gf_41,83.77,true
corridor_gf_41,corridor_gf_35,83.77,true
corridor_gf_36,corridor_gf_62,217.97,true
corridor_gf_62,corridor_gf_36,217.97,true
corridor_gf_37,corridor_gf_38,21.4,true
corridor_gf_38,corridor_gf_37,21.4,true
corridor_gf_37,corridor_gf_39,39.86,true
corridor_gf_39,corridor_gf_37,39.86,true
corridor_gf_38,corridor_gf_39,18.46,true
corridor_gf_39,corridor_gf_38,18.46,true
corridor_gf_38,corridor_gf_40,57.53,true
corridor_gf_40,corridor_gf_38,57.53,true
corridor_gf_39,corridor_gf_40,39.27,true
corridor_gf_40,corridor_gf_39,39.27,true
corridor_gf_42,corridor_gf_54,85.85,true
corridor_gf_54,corridor_gf_42,85.85,true
corridor_gf_43,corridor_gf_44,18.45,true
corridor_gf_44,corridor_gf_43,18.45,true
corridor_gf_43,corridor_gf_45,39.56,true
corridor_gf_45,corridor_gf_43,39.56,true
corridor_gf_43,corridor_gf_50,144.94,true
corridor_gf_50,corridor_gf_43,144.94,true
corridor_gf_43,corridor_gf_51,165.02,true
corridor_gf_51,corridor_gf_43,165.02,true
corridor_gf_44,corridor_gf_45,21.11,true
corridor_gf_45,corridor_gf_44,21.11,true
corridor_gf_44,corridor_gf_50,163.4,true
corridor_gf_50,corridor_gf_44,163.4,true
corridor_gf_44,corridor_gf_51,183.47,true
corridor_gf_51,corridor_gf_44,183.47,true
corridor_gf_45,corridor_gf_46,40.47,true
corridor_gf_46,corridor_gf_45,40.47,true
corridor_gf_45,corridor_gf_50,184.5,true
corridor_gf_50,corridor_gf_45,184.5,true
corridor_gf_46,corridor_gf_47,20.2,true
corridor_gf_47,corridor_gf_46,20.2,true
corridor_gf_48,corridor_gf_50,20.67,true
corridor_gf_50,corridor_gf_48,20.67,true
corridor_gf_48,corridor_gf_51,40.74,true
corridor_gf_51,corridor_gf_48,40.74,true
corridor_gf_48,corridor_gf_63,152.8,true
corridor_gf_63,corridor_gf_48,152.8,true
corridor_gf_50,corridor_gf_51,20.08,true
corridor_gf_51,corridor_gf_50,20.08,true
corridor_gf_51,corridor_gf_52,41.16,true
corridor_gf_52,corridor_gf_51,41.16,true
corridor_gf_52,corridor_gf_53,17.0,true
corridor_gf_53,corridor_gf_52,17.0,true
corridor_gf_54,corridor_gf_55,41.78,true
corridor_gf_55,corridor_gf_54,41.78,true
corridor_gf_56,corridor_gf_57,16.53,true
corridor_gf_57,corridor_gf_56,16.53,true
corridor_gf_57,corridor_gf_58,40.24,true
corridor_gf_58,corridor_gf_57,40.24,true
corridor_gf_57,corridor_gf_59,59.85,true
corridor_gf_59,corridor_gf_57,59.85,true
corridor_gf_57,corridor_gf_60,76.72,true
corridor_gf_60,corridor_gf_57,76.72,true
corridor_gf_57,corridor_gf_61,128.5,true
corridor_gf_61,corridor_gf_57,128.5,true
corridor_gf_58,corridor_gf_59,19.64,true
corridor_gf_59,corridor_gf_58,19.64,true
corridor_gf_58,corridor_gf_60,36.61,true
